Species,Time_Bin,Col_ID,Workers,Presence,Col_Size,Workers_Comp,Presence_Comp,Col_Size_Comp
P_flavicornis,1,A,0,0,54,3,1,53
P_flavicornis,2,A,0,0,54,3,1,53
P_flavicornis,3,A,0,0,54,3,1,53
P_flavicornis,4,A,0,0,54,5,1,53
P_flavicornis,5,A,0,0,54,4,1,53
P_flavicornis,6,A,0,0,54,4,1,53
P_flavicornis,7,A,1,1,54,4,1,53
P_flavicornis,8,A,1,1,54,4,1,53
P_flavicornis,9,A,1,1,54,2,1,53
P_flavicornis,10,A,1,1,54,2,1,53
P_flavicornis,11,A,1,1,54,3,1,53
P_flavicornis,12,A,1,1,54,2,1,53
P_flavicornis,13,A,1,1,54,2,1,53
P_flavicornis,14,A,1,1,54,1,1,53
P_flavicornis,15,A,1,1,54,2,1,53
P_flavicornis,16,A,1,1,54,1,1,53
P_flavicornis,17,A,0,0,54,2,1,53
P_flavicornis,18,A,0,0,54,2,1,53
P_flavicornis,19,A,0,0,54,0,0,53
P_flavicornis,20,A,0,0,54,2,1,53
P_flavicornis,21,A,2,1,54,2,1,53
P_flavicornis,22,A,1,1,54,3,1,53
P_flavicornis,23,A,1,1,54,1,1,53
P_flavicornis,24,A,0,0,54,3,1,53
P_flavicornis,25,A,1,1,54,3,1,53
P_flavicornis,26,A,0,0,54,2,1,53
P_flavicornis,27,A,2,1,54,2,1,53
P_flavicornis,28,A,2,1,54,3,1,53
P_flavicornis,29,A,1,1,54,3,1,53
P_flavicornis,30,A,2,1,54,3,1,53
P_flavicornis,31,A,4,1,54,4,1,53
P_flavicornis,32,A,3,1,54,3,1,53
P_flavicornis,33,A,2,1,54,2,1,53
P_flavicornis,34,A,5,1,54,3,1,53
P_flavicornis,35,A,6,1,54,4,1,53
P_flavicornis,36,A,2,1,54,4,1,53
P_flavicornis,37,A,4,1,54,5,1,53
P_flavicornis,38,A,4,1,54,4,1,53
P_flavicornis,39,A,7,1,54,4,1,53
P_flavicornis,40,A,8,1,54,3,1,53
P_flavicornis,41,A,4,1,54,3,1,53
P_flavicornis,42,A,3,1,54,5,1,53
P_flavicornis,43,A,6,1,54,3,1,53
P_flavicornis,44,A,6,1,54,4,1,53
P_flavicornis,45,A,6,1,54,4,1,53
P_flavicornis,46,A,7,1,54,3,1,53
P_flavicornis,47,A,9,1,54,2,1,53
P_flavicornis,48,A,9,1,54,4,1,53
P_flavicornis,49,A,9,1,54,5,1,53
P_flavicornis,50,A,8,1,54,4,1,53
P_flavicornis,51,A,7,1,54,5,1,53
P_flavicornis,52,A,6,1,54,4,1,53
P_flavicornis,53,A,7,1,54,5,1,53
P_flavicornis,54,A,9,1,54,4,1,53
P_flavicornis,55,A,8,1,54,4,1,53
P_flavicornis,56,A,8,1,54,5,1,53
P_flavicornis,57,A,8,1,54,5,1,53
P_flavicornis,58,A,6,1,54,3,1,53
P_flavicornis,59,A,5,1,54,4,1,53
P_flavicornis,60,A,5,1,54,4,1,53
P_laevigata,1,B,0,0,126,3,1,126
P_laevigata,2,B,0,0,126,3,1,126
P_laevigata,3,B,0,0,126,3,1,126
P_laevigata,4,B,2,1,126,4,1,126
P_laevigata,5,B,3,1,126,4,1,126
P_laevigata,6,B,1,1,126,4,1,126
P_laevigata,7,B,1,1,126,5,1,126
P_laevigata,8,B,1,1,126,4,1,126
P_laevigata,9,B,1,1,126,8,1,126
P_laevigata,10,B,3,1,126,7,1,126
P_laevigata,11,B,4,1,126,5,1,126
P_laevigata,12,B,4,1,126,6,1,126
P_laevigata,13,B,6,1,126,7,1,126
P_laevigata,14,B,4,1,126,5,1,126
P_laevigata,15,B,4,1,126,7,1,126
P_laevigata,16,B,3,1,126,10,1,126
P_laevigata,17,B,6,1,126,8,1,126
P_laevigata,18,B,10,1,126,6,1,126
P_laevigata,19,B,10,1,126,10,1,126
P_laevigata,20,B,5,1,126,8,1,126
P_laevigata,21,B,4,1,126,10,1,126
P_laevigata,22,B,2,1,126,10,1,126
P_laevigata,23,B,7,1,126,12,1,126
P_laevigata,24,B,8,1,126,9,1,126
P_laevigata,25,B,5,1,126,11,1,126
P_laevigata,26,B,5,1,126,11,1,126
P_laevigata,27,B,7,1,126,11,1,126
P_laevigata,28,B,5,1,126,14,1,126
P_laevigata,29,B,11,1,126,13,1,126
P_laevigata,30,B,9,1,126,10,1,126
P_laevigata,31,B,6,1,126,16,1,126
P_laevigata,32,B,7,1,126,14,1,126
P_laevigata,33,B,5,1,126,14,1,126
P_laevigata,34,B,7,1,126,16,1,126
P_laevigata,35,B,8,1,126,17,1,126
P_laevigata,36,B,7,1,126,16,1,126
P_laevigata,37,B,8,1,126,16,1,126
P_laevigata,38,B,6,1,126,13,1,126
P_laevigata,39,B,5,1,126,14,1,126
P_laevigata,40,B,6,1,126,15,1,126
P_laevigata,41,B,5,1,126,16,1,126
P_laevigata,42,B,6,1,126,15,1,126
P_laevigata,43,B,8,1,126,15,1,126
P_laevigata,44,B,8,1,126,16,1,126
P_laevigata,45,B,9,1,126,16,1,126
P_laevigata,46,B,13,1,126,15,1,126
P_laevigata,47,B,13,1,126,12,1,126
P_laevigata,48,B,11,1,126,13,1,126
P_laevigata,49,B,11,1,126,14,1,126
P_laevigata,50,B,11,1,126,16,1,126
P_laevigata,51,B,11,1,126,15,1,126
P_laevigata,52,B,12,1,126,17,1,126
P_laevigata,53,B,13,1,126,17,1,126
P_laevigata,54,B,11,1,126,14,1,126
P_laevigata,55,B,10,1,126,17,1,126
P_laevigata,56,B,9,1,126,14,1,126
P_laevigata,57,B,9,1,126,11,1,126
P_laevigata,58,B,11,1,126,12,1,126
P_laevigata,59,B,11,1,126,10,1,126
P_laevigata,60,B,12,1,126,9,1,126
P_flavicornis,1,C,1,1,23,1,1,21
P_flavicornis,2,C,1,1,23,1,1,21
P_flavicornis,3,C,0,0,23,0,0,21
P_flavicornis,4,C,0,0,23,0,0,21
P_flavicornis,5,C,0,0,23,0,0,21
P_flavicornis,6,C,0,0,23,1,1,21
P_flavicornis,7,C,0,0,23,1,1,21
P_flavicornis,8,C,1,1,23,0,0,21
P_flavicornis,9,C,1,1,23,1,1,21
P_flavicornis,10,C,0,0,23,1,1,21
P_flavicornis,11,C,2,1,23,2,1,21
P_flavicornis,12,C,1,1,23,0,0,21
P_flavicornis,13,C,0,0,23,0,0,21
P_flavicornis,14,C,2,1,23,1,1,21
P_flavicornis,15,C,2,1,23,1,1,21
P_flavicornis,16,C,0,0,23,2,1,21
P_flavicornis,17,C,1,1,23,0,0,21
P_flavicornis,18,C,1,1,23,1,1,21
P_flavicornis,19,C,1,1,23,2,1,21
P_flavicornis,20,C,3,1,23,3,1,21
P_flavicornis,21,C,2,1,23,2,1,21
P_flavicornis,22,C,1,1,23,0,0,21
P_flavicornis,23,C,4,1,23,2,1,21
P_flavicornis,24,C,1,1,23,1,1,21
P_flavicornis,25,C,1,1,23,2,1,21
P_flavicornis,26,C,5,1,23,2,1,21
P_flavicornis,27,C,3,1,23,3,1,21
P_flavicornis,28,C,3,1,23,2,1,21
P_flavicornis,29,C,1,1,23,1,1,21
P_flavicornis,30,C,2,1,23,2,1,21
P_flavicornis,31,C,2,1,23,2,1,21
P_flavicornis,32,C,2,1,23,1,1,21
P_flavicornis,33,C,3,1,23,3,1,21
P_flavicornis,34,C,0,0,23,2,1,21
P_flavicornis,35,C,1,1,23,2,1,21
P_flavicornis,36,C,3,1,23,3,1,21
P_flavicornis,37,C,5,1,23,2,1,21
P_flavicornis,38,C,4,1,23,2,1,21
P_flavicornis,39,C,1,1,23,1,1,21
P_flavicornis,40,C,2,1,23,3,1,21
P_flavicornis,41,C,3,1,23,3,1,21
P_flavicornis,42,C,1,1,23,3,1,21
P_flavicornis,43,C,1,1,23,4,1,21
P_flavicornis,44,C,1,1,23,4,1,21
P_flavicornis,45,C,2,1,23,4,1,21
P_flavicornis,46,C,3,1,23,2,1,21
P_flavicornis,47,C,0,0,23,3,1,21
P_flavicornis,48,C,0,0,23,2,1,21
P_flavicornis,49,C,1,1,23,2,1,21
P_flavicornis,50,C,2,1,23,2,1,21
P_flavicornis,51,C,1,1,23,3,1,21
P_flavicornis,52,C,1,1,23,2,1,21
P_flavicornis,53,C,2,1,23,3,1,21
P_flavicornis,54,C,2,1,23,2,1,21
P_flavicornis,55,C,0,0,23,2,1,21
P_flavicornis,56,C,0,0,23,1,1,21
P_flavicornis,57,C,0,0,23,2,1,21
P_flavicornis,58,C,1,1,23,3,1,21
P_flavicornis,59,C,1,1,23,3,1,21
P_flavicornis,60,C,1,1,23,1,1,21
P_laevigata,1,D,0,0,145,0,0,145
P_laevigata,2,D,0,0,145,0,0,145
P_laevigata,3,D,0,0,145,0,0,145
P_laevigata,4,D,0,0,145,0,0,145
P_laevigata,5,D,0,0,145,0,0,145
P_laevigata,6,D,0,0,145,0,0,145
P_laevigata,7,D,0,0,145,0,0,145
P_laevigata,8,D,0,0,145,2,1,145
P_laevigata,9,D,0,0,145,4,1,145
P_laevigata,10,D,0,0,145,4,1,145
P_laevigata,11,D,0,0,145,4,1,145
P_laevigata,12,D,0,0,145,5,1,145
P_laevigata,13,D,0,0,145,6,1,145
P_laevigata,14,D,0,0,145,4,1,145
P_laevigata,15,D,0,0,145,7,1,145
P_laevigata,16,D,0,0,145,7,1,145
P_laevigata,17,D,0,0,145,9,1,145
P_laevigata,18,D,0,0,145,6,1,145
P_laevigata,19,D,0,0,145,9,1,145
P_laevigata,20,D,0,0,145,9,1,145
P_laevigata,21,D,0,0,145,12,1,145
P_laevigata,22,D,0,0,145,8,1,145
P_laevigata,23,D,0,0,145,9,1,145
P_laevigata,24,D,0,0,145,10,1,145
P_laevigata,25,D,0,0,145,11,1,145
P_laevigata,26,D,0,0,145,15,1,145
P_laevigata,27,D,1,1,145,13,1,145
P_laevigata,28,D,1,1,145,15,1,145
P_laevigata,29,D,1,1,145,17,1,145
P_laevigata,30,D,1,1,145,12,1,145
P_laevigata,31,D,1,1,145,16,1,145
P_laevigata,32,D,1,1,145,18,1,145
P_laevigata,33,D,1,1,145,20,1,145
P_laevigata,34,D,2,1,145,18,1,145
P_laevigata,35,D,0,0,145,21,1,145
P_laevigata,36,D,0,0,145,22,1,145
P_laevigata,37,D,2,1,145,22,1,145
P_laevigata,38,D,2,1,145,19,1,145
P_laevigata,39,D,2,1,145,23,1,145
P_laevigata,40,D,4,1,145,17,1,145
P_laevigata,41,D,5,1,145,19,1,145
P_laevigata,42,D,7,1,145,19,1,145
P_laevigata,43,D,6,1,145,19,1,145
P_laevigata,44,D,9,1,145,18,1,145
P_laevigata,45,D,7,1,145,18,1,145
P_laevigata,46,D,4,1,145,23,1,145
P_laevigata,47,D,4,1,145,20,1,145
P_laevigata,48,D,7,1,145,19,1,145
P_laevigata,49,D,10,1,145,22,1,145
P_laevigata,50,D,11,1,145,20,1,145
P_laevigata,51,D,9,1,145,20,1,145
P_laevigata,52,D,8,1,145,18,1,145
P_laevigata,53,D,10,1,145,18,1,145
P_laevigata,54,D,12,1,145,22,1,145
P_laevigata,55,D,14,1,145,19,1,145
P_laevigata,56,D,15,1,145,22,1,145
P_laevigata,57,D,14,1,145,21,1,145
P_laevigata,58,D,12,1,145,21,1,145
P_laevigata,59,D,12,1,145,21,1,145
P_laevigata,60,D,15,1,145,21,1,145
P_flavicornis,1,E,0,0,48,0,0,47
P_flavicornis,2,E,0,0,48,0,0,47
P_flavicornis,3,E,0,0,48,0,0,47
P_flavicornis,4,E,0,0,48,0,0,47
P_flavicornis,5,E,0,0,48,0,0,47
P_flavicornis,6,E,0,0,48,1,1,47
P_flavicornis,7,E,0,0,48,1,1,47
P_flavicornis,8,E,0,0,48,3,1,47
P_flavicornis,9,E,1,1,48,3,1,47
P_flavicornis,10,E,1,1,48,1,1,47
P_flavicornis,11,E,1,1,48,1,1,47
P_flavicornis,12,E,1,1,48,1,1,47
P_flavicornis,13,E,0,0,48,0,0,47
P_flavicornis,14,E,0,0,48,1,1,47
P_flavicornis,15,E,1,1,48,1,1,47
P_flavicornis,16,E,0,0,48,0,0,47
P_flavicornis,17,E,0,0,48,0,0,47
P_flavicornis,18,E,1,1,48,1,1,47
P_flavicornis,19,E,0,0,48,1,1,47
P_flavicornis,20,E,1,1,48,2,1,47
P_flavicornis,21,E,1,1,48,2,1,47
P_flavicornis,22,E,0,0,48,2,1,47
P_flavicornis,23,E,1,1,48,2,1,47
P_flavicornis,24,E,0,0,48,2,1,47
P_flavicornis,25,E,0,0,48,2,1,47
P_flavicornis,26,E,1,1,48,3,1,47
P_flavicornis,27,E,0,0,48,4,1,47
P_flavicornis,28,E,0,0,48,4,1,47
P_flavicornis,29,E,1,1,48,3,1,47
P_flavicornis,30,E,1,1,48,2,1,47
P_flavicornis,31,E,0,0,48,2,1,47
P_flavicornis,32,E,1,1,48,3,1,47
P_flavicornis,33,E,0,0,48,3,1,47
P_flavicornis,34,E,0,0,48,3,1,47
P_flavicornis,35,E,1,1,48,4,1,47
P_flavicornis,36,E,0,0,48,3,1,47
P_flavicornis,37,E,0,0,48,3,1,47
P_flavicornis,38,E,1,1,48,4,1,47
P_flavicornis,39,E,1,1,48,6,1,47
P_flavicornis,40,E,0,0,48,6,1,47
P_flavicornis,41,E,0,0,48,6,1,47
P_flavicornis,42,E,2,1,48,4,1,47
P_flavicornis,43,E,1,1,48,2,1,47
P_flavicornis,44,E,1,1,48,3,1,47
P_flavicornis,45,E,1,1,48,4,1,47
P_flavicornis,46,E,0,0,48,4,1,47
P_flavicornis,47,E,0,0,48,3,1,47
P_flavicornis,48,E,1,1,48,3,1,47
P_flavicornis,49,E,1,1,48,5,1,47
P_flavicornis,50,E,0,0,48,5,1,47
P_flavicornis,51,E,1,1,48,5,1,47
P_flavicornis,52,E,1,1,48,5,1,47
P_flavicornis,53,E,1,1,48,6,1,47
P_flavicornis,54,E,1,1,48,6,1,47
P_flavicornis,55,E,1,1,48,6,1,47
P_flavicornis,56,E,0,0,48,6,1,47
P_flavicornis,57,E,2,1,48,6,1,47
P_flavicornis,58,E,2,1,48,5,1,47
P_flavicornis,59,E,1,1,48,4,1,47
P_flavicornis,60,E,1,1,48,3,1,47
P_laevigata,1,F,0,0,24,0,0,24
P_laevigata,2,F,1,1,24,2,1,24
P_laevigata,3,F,2,1,24,2,1,24
P_laevigata,4,F,2,1,24,2,1,24
P_laevigata,5,F,6,1,24,6,1,24
P_laevigata,6,F,6,1,24,8,1,24
P_laevigata,7,F,6,1,24,7,1,24
P_laevigata,8,F,2,1,24,4,1,24
P_laevigata,9,F,2,1,24,5,1,24
P_laevigata,10,F,2,1,24,5,1,24
P_laevigata,11,F,2,1,24,3,1,24
P_laevigata,12,F,2,1,24,3,1,24
P_laevigata,13,F,5,1,24,6,1,24
P_laevigata,14,F,4,1,24,4,1,24
P_laevigata,15,F,4,1,24,4,1,24
P_laevigata,16,F,3,1,24,4,1,24
P_laevigata,17,F,4,1,24,2,1,24
P_laevigata,18,F,3,1,24,2,1,24
P_laevigata,19,F,4,1,24,4,1,24
P_laevigata,20,F,3,1,24,4,1,24
P_laevigata,21,F,1,1,24,1,1,24
P_laevigata,22,F,2,1,24,1,1,24
P_laevigata,23,F,1,1,24,2,1,24
P_laevigata,24,F,1,1,24,2,1,24
P_laevigata,25,F,0,0,24,2,1,24
P_laevigata,26,F,3,1,24,0,0,24
P_laevigata,27,F,1,1,24,0,0,24
P_laevigata,28,F,1,1,24,0,0,24
P_laevigata,29,F,1,1,24,1,1,24
P_laevigata,30,F,3,1,24,1,1,24
P_laevigata,31,F,1,1,24,0,0,24
P_laevigata,32,F,2,1,24,0,0,24
P_laevigata,33,F,2,1,24,0,0,24
P_laevigata,34,F,3,1,24,0,0,24
P_laevigata,35,F,1,1,24,0,0,24
P_laevigata,36,F,2,1,24,2,1,24
P_laevigata,37,F,2,1,24,2,1,24
P_laevigata,38,F,2,1,24,3,1,24
P_laevigata,39,F,1,1,24,1,1,24
P_laevigata,40,F,0,0,24,1,1,24
P_laevigata,41,F,0,0,24,3,1,24
P_laevigata,42,F,0,0,24,3,1,24
P_laevigata,43,F,1,1,24,1,1,24
P_laevigata,44,F,1,1,24,0,0,24
P_laevigata,45,F,3,1,24,1,1,24
P_laevigata,46,F,3,1,24,1,1,24
P_laevigata,47,F,2,1,24,1,1,24
P_laevigata,48,F,1,1,24,1,1,24
P_laevigata,49,F,1,1,24,2,1,24
P_laevigata,50,F,2,1,24,3,1,24
P_laevigata,51,F,2,1,24,3,1,24
P_laevigata,52,F,2,1,24,1,1,24
P_laevigata,53,F,2,1,24,0,0,24
P_laevigata,54,F,4,1,24,1,1,24
P_laevigata,55,F,2,1,24,1,1,24
P_laevigata,56,F,3,1,24,1,1,24
P_laevigata,57,F,3,1,24,1,1,24
P_laevigata,58,F,3,1,24,1,1,24
P_laevigata,59,F,3,1,24,1,1,24
P_laevigata,60,F,4,1,24,1,1,24
P_flavicornis,1,G,0,0,19,0,0,19
P_flavicornis,2,G,0,0,19,0,0,19
P_flavicornis,3,G,0,0,19,0,0,19
P_flavicornis,4,G,0,0,19,1,1,19
P_flavicornis,5,G,1,1,19,1,1,19
P_flavicornis,6,G,1,1,19,1,1,19
P_flavicornis,7,G,1,1,19,1,1,19
P_flavicornis,8,G,2,1,19,1,1,19
P_flavicornis,9,G,1,1,19,1,1,19
P_flavicornis,10,G,1,1,19,0,0,19
P_flavicornis,11,G,0,0,19,1,1,19
P_flavicornis,12,G,0,0,19,1,1,19
P_flavicornis,13,G,0,0,19,1,1,19
P_flavicornis,14,G,1,1,19,1,1,19
P_flavicornis,15,G,2,1,19,1,1,19
P_flavicornis,16,G,1,1,19,1,1,19
P_flavicornis,17,G,1,1,19,1,1,19
P_flavicornis,18,G,0,0,19,1,1,19
P_flavicornis,19,G,2,1,19,1,1,19
P_flavicornis,20,G,1,1,19,1,1,19
P_flavicornis,21,G,1,1,19,1,1,19
P_flavicornis,22,G,2,1,19,1,1,19
P_flavicornis,23,G,1,1,19,1,1,19
P_flavicornis,24,G,2,1,19,1,1,19
P_flavicornis,25,G,1,1,19,1,1,19
P_flavicornis,26,G,1,1,19,0,0,19
P_flavicornis,27,G,4,1,19,0,0,19
P_flavicornis,28,G,3,1,19,0,0,19
P_flavicornis,29,G,4,1,19,1,1,19
P_flavicornis,30,G,2,1,19,1,1,19
P_flavicornis,31,G,1,1,19,1,1,19
P_flavicornis,32,G,2,1,19,1,1,19
P_flavicornis,33,G,1,1,19,1,1,19
P_flavicornis,34,G,2,1,19,2,1,19
P_flavicornis,35,G,2,1,19,2,1,19
P_flavicornis,36,G,4,1,19,2,1,19
P_flavicornis,37,G,2,1,19,2,1,19
P_flavicornis,38,G,2,1,19,2,1,19
P_flavicornis,39,G,1,1,19,2,1,19
P_flavicornis,40,G,0,0,19,1,1,19
P_flavicornis,41,G,3,1,19,1,1,19
P_flavicornis,42,G,4,1,19,1,1,19
P_flavicornis,43,G,1,1,19,1,1,19
P_flavicornis,44,G,0,0,19,1,1,19
P_flavicornis,45,G,1,1,19,1,1,19
P_flavicornis,46,G,2,1,19,1,1,19
P_flavicornis,47,G,2,1,19,1,1,19
P_flavicornis,48,G,2,1,19,1,1,19
P_flavicornis,49,G,1,1,19,1,1,19
P_flavicornis,50,G,1,1,19,1,1,19
P_flavicornis,51,G,1,1,19,1,1,19
P_flavicornis,52,G,0,0,19,0,0,19
P_flavicornis,53,G,0,0,19,0,0,19
P_flavicornis,54,G,1,1,19,0,0,19
P_flavicornis,55,G,1,1,19,0,0,19
P_flavicornis,56,G,0,0,19,0,0,19
P_flavicornis,57,G,1,1,19,0,0,19
P_flavicornis,58,G,1,1,19,0,0,19
P_flavicornis,59,G,1,1,19,0,0,19
P_flavicornis,60,G,0,0,19,0,0,19
P_laevigata,1,H,0,0,83,0,0,83
P_laevigata,2,H,0,0,83,2,1,83
P_laevigata,3,H,0,0,83,1,1,83
P_laevigata,4,H,0,0,83,3,1,83
P_laevigata,5,H,0,0,83,7,1,83
P_laevigata,6,H,0,0,83,5,1,83
P_laevigata,7,H,0,0,83,6,1,83
P_laevigata,8,H,0,0,83,13,1,83
P_laevigata,9,H,0,0,83,8,1,83
P_laevigata,10,H,0,0,83,9,1,83
P_laevigata,11,H,2,1,83,10,1,83
P_laevigata,12,H,2,1,83,11,1,83
P_laevigata,13,H,3,1,83,8,1,83
P_laevigata,14,H,4,1,83,13,1,83
P_laevigata,15,H,6,1,83,8,1,83
P_laevigata,16,H,4,1,83,10,1,83
P_laevigata,17,H,7,1,83,5,1,83
P_laevigata,18,H,9,1,83,4,1,83
P_laevigata,19,H,9,1,83,4,1,83
P_laevigata,20,H,4,1,83,6,1,83
P_laevigata,21,H,8,1,83,3,1,83
P_laevigata,22,H,7,1,83,6,1,83
P_laevigata,23,H,10,1,83,4,1,83
P_laevigata,24,H,9,1,83,4,1,83
P_laevigata,25,H,8,1,83,3,1,83
P_laevigata,26,H,5,1,83,4,1,83
P_laevigata,27,H,7,1,83,4,1,83
P_laevigata,28,H,7,1,83,3,1,83
P_laevigata,29,H,5,1,83,4,1,83
P_laevigata,30,H,5,1,83,4,1,83
P_laevigata,31,H,8,1,83,4,1,83
P_laevigata,32,H,5,1,83,3,1,83
P_laevigata,33,H,5,1,83,2,1,83
P_laevigata,34,H,4,1,83,1,1,83
P_laevigata,35,H,3,1,83,1,1,83
P_laevigata,36,H,6,1,83,0,0,83
P_laevigata,37,H,7,1,83,4,1,83
P_laevigata,38,H,6,1,83,5,1,83
P_laevigata,39,H,7,1,83,5,1,83
P_laevigata,40,H,6,1,83,3,1,83
P_laevigata,41,H,7,1,83,2,1,83
P_laevigata,42,H,7,1,83,1,1,83
P_laevigata,43,H,6,1,83,3,1,83
P_laevigata,44,H,6,1,83,2,1,83
P_laevigata,45,H,6,1,83,3,1,83
P_laevigata,46,H,4,1,83,1,1,83
P_laevigata,47,H,4,1,83,0,0,83
P_laevigata,48,H,5,1,83,2,1,83
P_laevigata,49,H,4,1,83,2,1,83
P_laevigata,50,H,4,1,83,2,1,83
P_laevigata,51,H,4,1,83,2,1,83
P_laevigata,52,H,4,1,83,1,1,83
P_laevigata,53,H,5,1,83,0,0,83
P_laevigata,54,H,7,1,83,0,0,83
P_laevigata,55,H,5,1,83,0,0,83
P_laevigata,56,H,6,1,83,0,0,83
P_laevigata,57,H,5,1,83,1,1,83
P_laevigata,58,H,5,1,83,2,1,83
P_laevigata,59,H,4,1,83,0,0,83
P_laevigata,60,H,4,1,83,1,1,83
P_flavicornis,1,I,0,0,34,0,0,34
P_flavicornis,2,I,0,0,34,0,0,34
P_flavicornis,3,I,0,0,34,0,0,34
P_flavicornis,4,I,0,0,34,0,0,34
P_flavicornis,5,I,0,0,34,0,0,34
P_flavicornis,6,I,0,0,34,0,0,34
P_flavicornis,7,I,0,0,34,0,0,34
P_flavicornis,8,I,0,0,34,0,0,34
P_flavicornis,9,I,0,0,34,0,0,34
P_flavicornis,10,I,0,0,34,0,0,34
P_flavicornis,11,I,0,0,34,0,0,34
P_flavicornis,12,I,0,0,34,0,0,34
P_flavicornis,13,I,0,0,34,0,0,34
P_flavicornis,14,I,0,0,34,0,0,34
P_flavicornis,15,I,0,0,34,0,0,34
P_flavicornis,16,I,0,0,34,0,0,34
P_flavicornis,17,I,0,0,34,0,0,34
P_flavicornis,18,I,0,0,34,0,0,34
P_flavicornis,19,I,0,0,34,0,0,34
P_flavicornis,20,I,0,0,34,0,0,34
P_flavicornis,21,I,0,0,34,0,0,34
P_flavicornis,22,I,0,0,34,0,0,34
P_flavicornis,23,I,0,0,34,0,0,34
P_flavicornis,24,I,0,0,34,0,0,34
P_flavicornis,25,I,0,0,34,0,0,34
P_flavicornis,26,I,0,0,34,0,0,34
P_flavicornis,27,I,0,0,34,0,0,34
P_flavicornis,28,I,0,0,34,0,0,34
P_flavicornis,29,I,0,0,34,0,0,34
P_flavicornis,30,I,0,0,34,0,0,34
P_flavicornis,31,I,0,0,34,0,0,34
P_flavicornis,32,I,0,0,34,0,0,34
P_flavicornis,33,I,0,0,34,0,0,34
P_flavicornis,34,I,0,0,34,0,0,34
P_flavicornis,35,I,0,0,34,0,0,34
P_flavicornis,36,I,0,0,34,0,0,34
P_flavicornis,37,I,0,0,34,0,0,34
P_flavicornis,38,I,0,0,34,0,0,34
P_flavicornis,39,I,0,0,34,0,0,34
P_flavicornis,40,I,0,0,34,0,0,34
P_flavicornis,41,I,0,0,34,0,0,34
P_flavicornis,42,I,0,0,34,0,0,34
P_flavicornis,43,I,0,0,34,0,0,34
P_flavicornis,44,I,0,0,34,0,0,34
P_flavicornis,45,I,0,0,34,0,0,34
P_flavicornis,46,I,0,0,34,0,0,34
P_flavicornis,47,I,0,0,34,0,0,34
P_flavicornis,48,I,0,0,34,0,0,34
P_flavicornis,49,I,0,0,34,0,0,34
P_flavicornis,50,I,0,0,34,0,0,34
P_flavicornis,51,I,0,0,34,0,0,34
P_flavicornis,52,I,0,0,34,0,0,34
P_flavicornis,53,I,0,0,34,0,0,34
P_flavicornis,54,I,0,0,34,0,0,34
P_flavicornis,55,I,0,0,34,0,0,34
P_flavicornis,56,I,0,0,34,0,0,34
P_flavicornis,57,I,0,0,34,0,0,34
P_flavicornis,58,I,0,0,34,0,0,34
P_flavicornis,59,I,0,0,34,0,0,34
P_flavicornis,60,I,0,0,34,0,0,34
P_laevigata,1,J,0,0,37,0,0,37
P_laevigata,2,J,0,0,37,1,1,37
P_laevigata,3,J,0,0,37,0,0,37
P_laevigata,4,J,0,0,37,2,1,37
P_laevigata,5,J,2,1,37,6,1,37
P_laevigata,6,J,2,1,37,4,1,37
P_laevigata,7,J,1,1,37,2,1,37
P_laevigata,8,J,3,1,37,1,1,37
P_laevigata,9,J,2,1,37,1,1,37
P_laevigata,10,J,3,1,37,1,1,37
P_laevigata,11,J,5,1,37,1,1,37
P_laevigata,12,J,8,1,37,3,1,37
P_laevigata,13,J,6,1,37,2,1,37
P_laevigata,14,J,3,1,37,3,1,37
P_laevigata,15,J,4,1,37,3,1,37
P_laevigata,16,J,7,1,37,2,1,37
P_laevigata,17,J,4,1,37,2,1,37
P_laevigata,18,J,3,1,37,1,1,37
P_laevigata,19,J,5,1,37,1,1,37
P_laevigata,20,J,3,1,37,0,0,37
P_laevigata,21,J,5,1,37,1,1,37
P_laevigata,22,J,3,1,37,3,1,37
P_laevigata,23,J,0,0,37,2,1,37
P_laevigata,24,J,4,1,37,4,1,37
P_laevigata,25,J,2,1,37,3,1,37
P_laevigata,26,J,2,1,37,2,1,37
P_laevigata,27,J,2,1,37,2,1,37
P_laevigata,28,J,1,1,37,2,1,37
P_laevigata,29,J,2,1,37,1,1,37
P_laevigata,30,J,0,0,37,4,1,37
P_laevigata,31,J,1,1,37,4,1,37
P_laevigata,32,J,1,1,37,2,1,37
P_laevigata,33,J,3,1,37,2,1,37
P_laevigata,34,J,3,1,37,0,0,37
P_laevigata,35,J,2,1,37,0,0,37
P_laevigata,36,J,3,1,37,1,1,37
P_laevigata,37,J,1,1,37,1,1,37
P_laevigata,38,J,2,1,37,0,0,37
P_laevigata,39,J,1,1,37,0,0,37
P_laevigata,40,J,1,1,37,1,1,37
P_laevigata,41,J,2,1,37,0,0,37
P_laevigata,42,J,3,1,37,1,1,37
P_laevigata,43,J,2,1,37,2,1,37
P_laevigata,44,J,2,1,37,2,1,37
P_laevigata,45,J,1,1,37,2,1,37
P_laevigata,46,J,1,1,37,0,0,37
P_laevigata,47,J,1,1,37,1,1,37
P_laevigata,48,J,0,0,37,0,0,37
P_laevigata,49,J,2,1,37,1,1,37
P_laevigata,50,J,0,0,37,1,1,37
P_laevigata,51,J,0,0,37,1,1,37
P_laevigata,52,J,0,0,37,1,1,37
P_laevigata,53,J,2,1,37,0,0,37
